1.082900000000000063e+02
1.082999999999999972e+02
1.083299999999999983e+02
1.083700000000000045e+02
1.084599999999999937e+02
1.086099999999999994e+02
1.087999999999999972e+02
1.091099999999999994e+02
1.095600000000000023e+02
1.100900000000000034e+02
1.106400000000000006e+02
1.112699999999999960e+02
1.118799999999999955e+02
1.125199999999999960e+02
1.131700000000000017e+02
1.138400000000000034e+02
1.145400000000000063e+02
1.152800000000000011e+02
1.160499999999999972e+02
1.168299999999999983e+02
1.175699999999999932e+02
1.183599999999999994e+02
1.191400000000000006e+02
1.199300000000000068e+02
1.207099999999999937e+02
1.215000000000000000e+02
1.222900000000000063e+02
1.230400000000000063e+02
1.238400000000000034e+02
1.247000000000000028e+02
1.255000000000000000e+02
1.262900000000000063e+02
1.270400000000000063e+02
1.278299999999999983e+02
1.286200000000000045e+02
1.294099999999999966e+02
1.302100000000000080e+02
1.310099999999999909e+02
1.318000000000000114e+02
1.325500000000000114e+02
1.333400000000000034e+02
1.341299999999999955e+02
1.349199999999999875e+02
1.357500000000000000e+02
1.365099999999999909e+02
1.373000000000000114e+02
1.380900000000000034e+02
1.388799999999999955e+02
1.396800000000000068e+02
1.404699999999999989e+02
1.412299999999999898e+02
1.420200000000000102e+02
1.428199999999999932e+02
1.436100000000000136e+02
1.444000000000000057e+02
1.451999999999999886e+02
1.459900000000000091e+02
1.467500000000000000e+02
1.475500000000000114e+02
1.483499999999999943e+02
1.491500000000000057e+02
1.499499999999999886e+02
1.506999999999999886e+02
1.515099999999999909e+02
1.523100000000000023e+02
1.530999999999999943e+02
1.539000000000000057e+02
1.546599999999999966e+02
1.554600000000000080e+02
1.562899999999999920e+02
1.570500000000000114e+02
1.578400000000000034e+02
1.586399999999999864e+02
1.594399999999999977e+02
1.602400000000000091e+02
1.610399999999999920e+02
1.618400000000000034e+02
1.625999999999999943e+02
1.634099999999999966e+02
1.641999999999999886e+02
1.650000000000000000e+02
1.657899999999999920e+02
1.665900000000000034e+02
1.673899999999999864e+02
1.681899999999999977e+02
1.689499999999999886e+02
1.697500000000000000e+02
1.705399999999999920e+02
1.713400000000000034e+02
1.721399999999999864e+02
1.729399999999999977e+02
1.737400000000000091e+02
1.744900000000000091e+02
1.752899999999999920e+02
1.760999999999999943e+02
1.768899999999999864e+02
1.776999999999999886e+02
1.784499999999999886e+02
1.792599999999999909e+02
1.800500000000000114e+02
1.808499999999999943e+02
1.816500000000000057e+02
1.824600000000000080e+02
1.832599999999999909e+02
1.840200000000000102e+02
1.848100000000000023e+02
1.856100000000000136e+02
1.864099999999999966e+02
1.872100000000000080e+02
1.880200000000000102e+02
1.888100000000000023e+02
1.895800000000000125e+02
1.903700000000000045e+02
1.911699999999999875e+02
1.919799999999999898e+02
1.927800000000000011e+02
1.935800000000000125e+02
1.943400000000000034e+02
1.951699999999999875e+02
1.959699999999999989e+02
1.967299999999999898e+02
1.975399999999999920e+02
1.983300000000000125e+02
1.991299999999999955e+02
1.999300000000000068e+02
2.007299999999999898e+02
2.015399999999999920e+02
2.022899999999999920e+02
2.030999999999999943e+02
2.039000000000000057e+02
2.046999999999999886e+02
2.054900000000000091e+02
2.063000000000000114e+02
